,ES1 Index,VG1 Index,NK1 Index,TY1 Comdty,RX1 Comdty,JB1 Comdty,EC1 Curncy,JY1 Curncy,CL1 Comdty,GC1 Comdty,HG1 Comdty
2014-07-22,1687.58,2089.3,12391.0,118.828125,123.76,135.62,1.60704,122.907,271.61,1684.3,376.27
2014-07-23,1692.49,2090.61,12391.0,118.84375,124.03,135.69,1.60597,122.782,271.61,1682.24,376.16
2014-07-24,1692.49,2108.29,12367.0,118.484375,123.66,135.76,1.60668,122.433,271.61,1664.32,383.13
2014-07-25,1684.59,2077.52,12488.0,118.734375,124.0,135.67,1.60286,122.471,271.66,1680.43,380.08
2014-07-28,1685.87,2076.21,12537.0,118.5625,123.98,135.73,1.6031,122.383,270.54,1680.43,380.44
2014-07-29,1677.33,2087.99,12642.0,118.796875,124.34,135.75,1.60024,122.072,268.68,1673.99,377.56
2014-07-30,1679.03,2076.86,12634.0,118.109375,123.84,135.74,1.59809,121.187,266.82,1669.6,380.2
2014-07-31,1644.64,2042.16,12650.0,118.0625,123.75,135.68,1.59797,121.199,261.23,1652.07,378.97
2014-08-01,1639.3,2012.7,12593.0,118.671875,124.11,135.7,1.60251,121.561,260.46,1667.79,377.04
2014-08-04,1650.84,2012.7,12496.0,118.796875,124.14,135.75,1.60143,121.573,261.55,1660.32,380.5
2014-08-05,1634.6,2012.04,12399.0,118.8125,123.77,135.81,1.59582,121.548,259.13,1655.55,375.86
2014-08-06,1636.1,1996.33,12238.0,118.90625,124.44,135.78,1.59642,122.184,257.9,1684.93,371.35
2014-08-07,1627.98,1972.76,12278.0,119.3125,124.8,135.71,1.59415,122.172,259.02,1690.34,372.52
2014-08-08,1643.79,1968.17,11931.0,119.359375,125.0,135.9,1.60048,122.172,259.84,1688.41,372.23
2014-08-11,1651.26,1996.98,12230.0,119.3125,124.88,135.83,1.59702,121.997,260.99,1687.9,372.34
2014-08-12,1649.56,1980.61,12246.0,119.21875,124.9,135.87,1.59523,121.972,259.1,1688.02,370.0
2014-08-13,1661.73,2002.87,12302.0,119.515625,125.21,135.85,1.59535,121.673,259.68,1693.05,365.01
2014-08-14,1669.21,2003.53,12359.0,119.671875,125.36,135.91,1.59511,121.66,254.34,1694.6,362.55
2014-08-15,1668.35,1980.61,12383.0,120.0,125.77,135.9,1.59893,121.823,259.05,1682.35,363.96
2014-08-18,1681.17,2014.01,12391.0,119.734375,125.36,135.96,1.59451,121.511,256.54,1673.46,364.66
2014-08-19,1689.5,2025.14,12472.0,119.59375,125.52,135.93,1.5895,121.125,251.41,1670.11,362.26
2014-08-20,1694.63,2017.93,12464.0,119.3125,125.7,135.77,1.58282,120.202,255.64,1668.05,372.64
2014-08-21,1699.97,2044.78,12569.0,119.40625,125.61,135.63,1.58485,120.102,255.64,1642.53,372.52
2014-08-22,1698.47,2029.72,12569.0,119.28125,125.66,135.82,1.58019,119.94,255.64,1648.72,375.86
2014-08-25,1704.67,2070.97,12626.0,119.34375,126.04,135.83,1.57435,119.878,254.82,1647.04,377.45
2014-08-26,1707.66,2093.88,12553.0,119.421875,126.12,135.93,1.57196,119.754,256.21,1655.16,373.69
2014-08-27,1706.38,2091.27,12545.0,119.609375,126.52,135.98,1.5747,120.003,256.27,1652.84,372.75
2014-08-28,1706.16,2070.31,12505.0,119.765625,126.75,136.02,1.57327,120.24,258.1,1661.86,366.71
2014-08-29,1710.22,2072.28,12464.0,119.703125,126.72,135.97,1.56731,119.729,261.95,1658.0,367.71
2014-09-02,1708.73,2080.79,12666.0,119.171875,126.34,135.9,1.56635,118.569,253.54,1629.39,367.07
2014-09-03,1707.87,2106.32,12690.0,119.171875,126.13,135.9,1.56862,118.893,260.8,1635.96,363.81
2014-09-04,1707.02,2145.61,12658.0,118.9375,125.98,135.89,1.5438,118.445,257.82,1631.06,366.61
2014-09-05,1714.07,2145.61,12682.0,119.015625,126.36,135.8,1.54631,118.632,254.66,1631.96,368.76
2014-09-08,1709.37,2139.06,12707.0,118.90625,126.52,135.92,1.54022,117.722,252.94,1615.08,368.64
2014-09-09,1700.18,2124.66,12731.0,118.625,125.92,135.95,1.54153,117.223,253.18,1607.48,360.9
2014-09-10,1704.67,2124.66,12771.0,118.46875,125.91,135.85,1.53998,116.675,250.24,1603.35,361.89
2014-09-11,1706.38,2117.46,12860.0,118.484375,125.92,135.63,1.54213,116.426,253.4,1595.36,359.8
2014-09-12,1695.91,2117.46,12909.0,117.984375,125.5,135.62,1.54511,116.139,251.87,1585.7,361.43
2014-09-15,1695.48,2116.15,12909.0,118.15625,125.73,135.62,1.5438,116.351,253.65,1590.46,358.98
2014-09-16,1708.51,2109.6,12893.0,118.203125,125.75,135.59,1.54666,116.388,259.0,1592.53,368.35
2014-09-17,1710.22,2120.07,12844.0,118.046875,125.92,135.81,1.54141,115.491,257.74,1591.5,365.73
2014-09-18,1719.41,2139.06,13007.0,117.75,125.48,135.62,1.5413,114.693,254.06,1579.9,359.97
2014-09-19,1728.13,2157.26,13185.0,118.0,126.0,135.71,1.53175,114.494,252.26,1566.49,359.68
2014-09-22,1713.04,2144.04,13137.0,118.265625,126.23,135.91,1.53164,114.618,249.83,1568.17,353.52
2014-09-23,1700.97,2110.99,13137.0,118.5,126.37,135.91,1.53426,114.506,249.83,1573.58,353.11
2014-09-24,1717.14,2137.43,13088.0,118.265625,126.44,136.03,1.52496,114.444,249.83,1570.49,355.26
2014-09-25,1691.69,2108.35,13234.0,118.71875,126.75,136.06,1.52114,114.755,249.1,1573.84,352.53
2014-09-26,1704.2,2120.25,13226.0,118.421875,126.81,136.06,1.51327,114.033,251.82,1564.69,353.17
2014-09-29,1698.59,2100.42,13259.0,118.734375,126.87,136.02,1.51458,113.958,254.59,1569.07,355.61
2014-09-30,1695.14,2130.16,13153.0,118.609375,127.03,136.03,1.50683,113.671,245.41,1560.05,349.91
2014-10-01,1673.8,2106.37,13096.0,119.4375,127.46,136.05,1.50433,114.22,244.25,1565.07,353.23
2014-10-02,1671.86,2050.19,12771.0,119.25,127.38,136.09,1.51232,115.03,245.01,1564.56,348.86
2014-10-03,1690.62,2069.35,12811.0,119.09375,127.13,136.16,1.49252,113.509,241.59,1535.97,348.86
2014-10-06,1686.95,2064.07,12958.0,119.34375,127.38,136.15,1.50659,114.431,243.2,1554.51,353.17
2014-10-07,1662.8,2029.7,12860.0,119.90625,127.38,136.22,1.511,115.391,239.19,1561.08,353.57
2014-10-08,1691.91,2013.84,12698.0,120.265625,127.45,136.31,1.51911,115.291,235.05,1552.84,349.44
2014-10-09,1660.21,2006.57,12600.0,120.328125,127.46,136.42,1.51375,115.703,230.9,1577.69,352.53
2014-10-10,1633.69,1972.2,12470.0,120.421875,127.62,136.3,1.50492,115.653,231.04,1573.05,353.11
2014-10-13,1608.9,1974.18,12470.0,121.0,127.6,136.3,1.51112,116.039,230.82,1583.74,353.75
2014-10-14,1616.88,1979.47,12112.0,121.265625,128.05,136.33,1.5091,116.6,220.32,1589.28,359.51
2014-10-15,1592.73,1904.78,12251.0,122.34375,128.82,136.41,1.52424,117.622,220.16,1602.8,350.08
2014-10-16,1595.96,1898.18,11966.0,121.859375,128.23,136.4,1.5271,117.46,222.64,1598.16,346.88
2014-10-17,1622.27,1949.73,11812.0,121.46875,127.83,136.59,1.52388,116.887,222.77,1595.33,349.44
2014-10-20,1638.65,1931.22,12291.0,121.625,127.94,136.41,1.52806,116.712,222.66,1602.67,347.64
2014-10-21,1671.43,1971.54,12015.0,121.484375,127.77,136.52,1.51816,116.7,222.93,1611.68,352.29
2014-10-22,1660.21,1979.47,12324.0,121.265625,127.83,136.45,1.50838,116.326,222.93,1603.7,351.07
2014-10-23,1678.33,2005.25,12307.0,120.875,127.5,136.5,1.50898,115.229,222.93,1582.58,353.69
2014-10-24,1690.19,1998.64,12462.0,120.890625,127.58,136.63,1.51077,115.366,220.0,1586.06,353.81
2014-10-27,1687.81,1976.16,12519.0,120.984375,127.8,136.61,1.51601,115.79,219.97,1582.84,356.48
2014-10-28,1707.65,2002.6,12462.0,120.8125,127.73,136.72,1.51923,115.354,221.11,1582.97,359.86
2014-10-29,1700.97,1990.7,12657.0,120.34375,127.56,136.67,1.5085,114.618,223.23,1577.18,361.2
2014-10-30,1714.98,1998.64,12738.0,120.5,128.03,136.67,1.50456,114.033,220.3,1543.31,356.31
2014-10-31,1734.82,2049.53,13405.0,120.25,128.05,136.67,1.49431,111.029,218.72,1508.55,354.51
2014-11-03,1734.39,2031.68,13405.0,120.15625,127.93,136.67,1.49001,109.595,213.94,1506.23,356.6
2014-11-04,1729.64,2000.62,13584.0,120.171875,128.44,136.83,1.49789,109.77,209.62,1503.52,351.19
2014-11-05,1741.07,2036.31,13811.0,120.171875,128.27,136.59,1.4887,108.686,213.67,1475.2,349.91
2014-11-06,1749.05,2044.9,13673.0,119.96875,128.24,136.61,1.47761,108.449,211.58,1471.21,351.07
2014-11-07,1747.32,2019.79,13771.0,120.53125,128.36,136.54,1.48405,108.848,213.59,1506.23,353.52
2014-11-10,1754.22,2038.29,13649.0,120.15625,128.39,136.69,1.48179,108.486,210.2,1493.35,351.36
2014-11-11,1756.38,2046.22,13893.0,120.015625,128.35,136.41,1.48679,107.726,211.66,1497.47,352.88
2014-11-12,1755.95,2009.21,13949.0,120.21875,128.55,136.03,1.48298,107.888,209.6,1492.45,351.95
2014-11-13,1754.22,2017.14,14161.0,120.359375,128.66,136.25,1.48954,107.763,201.53,1495.54,348.4
2014-11-14,1757.67,2016.48,14185.0,120.5625,128.76,136.39,1.49407,107.252,205.9,1526.57,354.45
2014-11-17,1759.18,2033.66,13852.0,120.34375,128.69,136.43,1.48524,107.028,205.42,1523.87,353.63
2014-11-18,1766.73,2056.8,14112.0,120.515625,128.63,136.22,1.49514,106.641,202.62,1541.38,349.27
2014-11-19,1765.65,2059.44,14120.0,120.28125,128.24,136.45,1.49634,105.757,202.54,1537.26,354.27
2014-11-20,1769.75,2047.54,14080.0,120.4375,128.67,136.51,1.49693,105.682,205.25,1533.4,351.31
2014-11-21,1778.15,2108.35,14128.0,120.5625,128.95,136.59,1.47749,105.831,205.25,1542.15,352.7
2014-11-24,1783.11,2121.57,14128.0,120.65625,128.88,136.59,1.4831,105.37,205.25,1539.58,349.04
2014-11-25,1783.11,2126.19,14169.0,120.96875,129.25,136.73,1.48751,105.707,200.68,1541.38,344.03
2014-11-26,1787.21,2130.16,14128.0,121.203125,129.45,136.86,1.49264,105.894,199.59,1540.74,344.38
2014-11-28,1782.04,2144.04,14185.0,121.484375,129.7,137.02,1.4831,104.996,179.17,1513.18,332.75
2014-12-01,1768.67,2133.46,14283.0,121.359375,129.43,137.01,1.48823,105.395,186.89,1568.02,338.83
2014-12-02,1781.82,2138.75,14380.0,120.8125,129.23,137.06,1.47654,104.523,181.15,1543.95,338.07
2014-12-03,1787.43,2146.68,14429.0,120.75,129.23,137.27,1.46819,104.024,182.5,1555.92,335.79
2014-12-04,1787.0,2107.03,14535.0,120.953125,129.06,137.33,1.47499,104.049,180.96,1554.63,340.76
2014-12-05,1790.44,2165.19,14584.0,120.390625,128.92,137.41,1.46557,102.665,178.33,1532.36,339.35
2014-12-08,1776.21,2148.0,14608.0,120.6875,129.36,137.24,1.4701,103.451,170.77,1538.15,337.37
2014-12-09,1774.49,2094.47,14462.0,121.046875,129.72,137.48,1.47618,104.298,172.86,1585.91,342.28
2014-12-10,1747.75,2083.23,14201.0,121.53125,129.77,137.5,1.48393,105.557,165.06,1582.57,338.24
2014-12-11,1751.63,2087.86,13990.0,121.3125,129.84,137.56,1.47702,104.66,162.38,1577.67,341.52
2014-12-12,1722.53,2023.75,14120.0,121.953125,130.41,137.64,1.48501,104.959,156.58,1573.68,343.04
2014-12-15,1716.27,1970.88,13828.0,121.671875,130.34,137.76,1.48155,105.071,151.43,1554.63,336.55
2014-12-16,1700.32,2015.82,13592.0,122.046875,130.66,137.95,1.48762,105.503,151.49,1537.38,334.21
2014-12-17,1737.19,2022.43,13657.0,121.390625,130.73,137.97,1.46881,104.317,152.95,1537.64,335.61
2014-12-18,1780.96,2081.91,14023.0,120.9375,130.49,138.02,1.46345,104.058,146.56,1538.03,333.63
2014-12-19,1777.52,2069.57,14356.0,121.09375,130.73,137.91,1.45666,103.452,153.09,1539.57,337.25
2014-12-22,1782.25,2082.11,14299.0,121.15625,130.68,138.06,1.45607,103.069,153.09,1518.72,335.85
2014-12-23,1787.84,2105.21,14299.0,120.484375,130.78,138.06,1.45071,102.415,153.09,1516.4,335.09
2014-12-24,1787.62,2105.21,14453.0,120.4375,130.78,138.09,1.45238,102.649,149.66,1510.61,333.63
2014-12-26,1792.35,2105.21,14510.0,120.5,130.78,138.05,1.45071,102.711,146.68,1538.67,329.01
2014-12-29,1793.64,2101.91,14396.0,120.859375,131.32,138.13,1.44833,102.415,143.68,1521.42,329.94
2014-12-30,1785.9,2068.25,14177.0,121.03125,131.37,138.14,1.44797,103.428,145.05,1545.23,333.68
2014-12-31,1765.05,2068.25,14177.0,121.25,131.37,138.14,1.44142,103.156,142.77,1524.25,330.35
2015-01-02,1759.67,2070.23,14177.0,121.59375,131.88,138.14,1.43023,102.736,141.21,1526.96,329.42
2015-01-05,1733.66,1990.35,14120.0,122.171875,131.66,138.24,1.42238,103.428,134.11,1549.87,323.4
2015-01-06,1715.17,1982.43,13730.0,122.734375,132.25,138.43,1.41928,104.218,128.46,1569.69,323.51
2015-01-07,1736.67,1989.69,13779.0,122.84375,132.09,138.34,1.41166,103.934,130.39,1558.49,322.52
2015-01-08,1767.2,2066.93,14014.0,122.5,131.75,138.45,1.40368,103.292,130.76,1555.66,323.8
2015-01-09,1750.21,2000.25,13982.0,122.953125,132.1,138.53,1.41059,104.268,129.61,1565.44,322.05
2015-01-12,1739.25,2031.28,13982.0,123.40625,132.08,138.53,1.41047,104.478,123.47,1586.94,318.66
2015-01-13,1733.66,2062.96,13885.0,123.640625,132.05,138.61,1.40142,105.022,122.99,1589.0,309.13
2015-01-14,1726.35,2039.2,13616.0,124.078125,132.54,138.7,1.40273,105.429,129.93,1589.13,292.94
2015-01-15,1710.44,2076.83,13941.0,124.640625,132.69,138.68,1.38368,106.096,123.95,1628.13,299.08
2015-01-16,1731.08,2113.8,13649.0,124.171875,132.69,138.71,1.37987,105.232,130.49,1643.71,305.97
2015-01-20,1734.3,2137.56,14128.0,124.171875,132.9,138.78,1.37559,104.033,124.33,1665.98,303.29
2015-01-21,1742.69,2154.07,13982.0,123.765625,132.16,138.5,1.38071,104.812,124.33,1665.34,305.45
2015-01-22,1768.49,2192.35,14104.0,123.46875,132.94,138.01,1.35523,104.429,124.33,1674.35,301.47
2015-01-23,1757.74,2233.94,14226.0,123.984375,133.78,138.71,1.33951,104.984,122.4,1663.92,292.47
2015-01-26,1765.91,2252.43,14169.0,123.828125,133.29,138.84,1.34201,104.33,121.21,1646.93,297.32
2015-01-27,1745.7,2225.36,14380.0,123.984375,133.52,138.4,1.35487,104.984,124.11,1662.76,287.91
2015-01-28,1712.59,2212.16,14502.0,124.75,133.79,138.23,1.34701,105.059,119.34,1655.3,289.9
2015-01-29,1735.81,2226.02,14307.0,124.484375,133.77,138.28,1.34737,104.416,119.55,1615.0,286.62
2015-01-30,1710.01,2210.84,14356.0,125.140625,134.33,138.46,1.34487,105.195,129.51,1645.77,291.65
2015-02-02,1734.52,2222.06,14242.0,125.1875,134.3,138.35,1.3513,105.442,133.08,1642.81,291.13
2015-02-03,1756.02,2255.73,14079.0,124.359375,133.93,137.76,1.36809,105.108,142.42,1621.45,301.82
2015-02-04,1745.7,2251.77,14348.0,124.3125,133.68,137.69,1.35999,105.33,130.07,1626.86,302.93
2015-02-05,1767.2,2251.11,14201.0,124.171875,133.65,137.71,1.36666,105.12,135.52,1624.54,303.4
2015-02-06,1765.48,2243.19,14348.0,123.078125,133.52,137.88,1.34808,103.737,138.77,1588.39,302.29
2015-02-09,1756.45,2213.48,14372.0,122.96875,133.87,137.8,1.35023,104.379,141.91,1597.27,301.71
2015-02-10,1773.43,2232.62,14331.0,122.734375,133.55,137.5,1.34737,103.477,134.29,1585.3,298.32
2015-02-11,1776.44,2227.34,14331.0,122.734375,133.68,137.5,1.34618,102.761,131.12,1569.09,297.09
2015-02-12,1792.14,2254.41,14518.0,122.796875,134.09,137.54,1.35939,103.959,137.48,1570.51,304.22
2015-02-13,1800.31,2278.17,14591.0,122.609375,134.0,137.37,1.35666,104.033,141.7,1578.74,304.57
2015-02-17,1802.46,2268.27,14624.0,121.671875,133.68,137.62,1.35928,103.601,143.71,1554.94,301.82
2015-02-18,1802.03,2286.1,14770.0,122.40625,133.61,137.42,1.35535,104.058,139.98,1544.13,305.68
2015-02-19,1801.81,2301.94,14835.0,122.0,133.69,137.65,1.35344,103.86,137.35,1553.65,306.33
2015-02-20,1811.91,2304.58,14916.0,121.828125,133.85,137.71,1.35713,103.798,135.15,1550.18,303.34
2015-02-23,1811.7,2321.08,14998.0,122.40625,133.89,137.8,1.34963,103.947,135.15,1544.9,303.11
2015-02-24,1817.72,2342.87,15128.0,123.046875,133.89,137.87,1.34999,103.947,135.15,1540.4,309.6
2015-02-25,1814.71,2338.91,15136.0,123.078125,134.38,138.2,1.35273,103.984,139.84,1545.8,311.41
2015-02-26,1814.49,2358.05,15274.0,122.65625,134.68,138.2,1.33332,103.477,132.1,1556.87,317.32
2015-02-27,1808.26,2369.93,15290.0,122.796875,134.39,138.25,1.33284,103.218,136.46,1560.73,317.55
2015-03-02,1817.93,2369.93,15323.0,122.15625,134.11,138.22,1.33201,102.835,136.0,1554.42,318.26
2015-03-03,1809.98,2346.83,15290.0,121.84375,134.01,137.96,1.33106,103.23,138.55,1549.54,313.42
2015-03-04,1802.89,2361.35,15152.0,121.9375,133.81,137.96,1.31856,103.205,141.32,1545.03,313.77
2015-03-05,1805.68,2387.1,15241.0,122.09375,134.0,137.91,1.31296,102.822,139.21,1538.99,312.95
2015-03-06,1780.74,2389.08,15428.0,121.125,134.06,138.03,1.29284,102.377,136.05,1497.94,307.82
2015-03-09,1786.76,2383.14,15266.0,121.46875,135.02,137.65,1.29296,101.945,137.12,1500.77,315.07
2015-03-10,1756.02,2358.71,15168.0,121.953125,135.92,137.3,1.27367,102.032,132.43,1492.54,309.59
2015-03-11,1753.87,2409.54,15152.0,122.015625,136.18,137.77,1.25427,101.686,132.1,1480.32,307.46
2015-03-12,1774.94,2403.6,15444.0,122.21875,135.6,138.05,1.26189,101.821,129.03,1481.99,313.66
2015-03-13,1762.68,2412.18,15665.0,122.140625,135.63,137.81,1.24677,101.846,122.97,1482.63,314.25
2015-03-16,1785.69,2447.83,15705.0,122.234375,135.38,137.73,1.26224,101.957,120.34,1483.66,314.72
2015-03-17,1783.97,2424.07,15828.0,122.515625,135.28,137.77,1.26415,101.97,119.19,1477.23,310.65
2015-03-18,1806.33,2419.45,15893.0,123.53125,136.19,138.21,1.28107,102.588,122.48,1481.22,303.27
2015-03-19,1797.73,2424.73,15860.0,123.203125,136.23,138.53,1.26915,102.341,120.56,1503.99,313.83
2015-03-20,1805.05,2438.91,15909.0,123.65625,136.29,138.53,1.28941,102.996,125.39,1524.06,325.75
2015-03-23,1801.18,2414.24,16064.0,123.796875,135.95,138.65,1.30501,103.317,125.39,1528.05,329.11
2015-03-24,1792.8,2442.91,16024.0,124.046875,135.75,138.59,1.30215,103.416,125.39,1532.81,330.7
2015-03-25,1765.93,2413.58,16032.0,123.765625,135.92,138.48,1.30716,103.466,129.87,1540.01,329.41
2015-03-26,1761.41,2398.24,15738.0,123.21875,135.99,138.49,1.29644,103.787,135.73,1550.05,331.65
2015-03-27,1764.85,2403.58,15763.0,123.65625,136.1,138.1,1.30049,103.923,128.97,1543.62,326.52
2015-03-30,1784.63,2440.25,15852.0,123.5625,136.05,138.15,1.29072,102.984,128.47,1524.32,328.17
2015-03-31,1771.95,2420.91,15673.0,123.859375,136.29,137.89,1.28119,103.194,125.62,1522.13,323.27
2015-04-01,1765.28,2430.25,15599.0,124.3125,136.44,138.12,1.28369,103.478,132.19,1554.29,324.27
2015-04-02,1770.87,2428.91,15787.0,124.125,136.28,138.39,1.29918,103.392,129.69,1544.9,322.56
2015-04-03,1770.87,2428.91,15893.0,124.84375,136.28,138.29,1.31085,104.084,129.69,1544.9,322.56
2015-04-06,1782.7,2428.91,15820.0,124.359375,136.28,138.46,1.30895,103.688,137.6,1567.67,320.56
2015-04-07,1777.97,2464.92,16056.0,124.296875,136.3,138.29,1.29131,102.811,142.46,1557.38,325.99
2015-04-08,1785.06,2450.25,16171.0,124.296875,136.56,138.23,1.28762,103.144,133.07,1547.73,322.27
2015-04-09,1793.44,2473.58,16252.0,123.796875,136.6,138.24,1.26856,102.526,134.04,1535.51,321.97
2015-04-10,1801.83,2497.59,16293.0,123.765625,136.66,138.37,1.26439,102.959,136.28,1549.66,322.56
2015-04-13,1794.09,2508.92,16260.0,123.9375,136.67,138.36,1.26022,103.058,137.0,1542.84,320.79
2015-04-14,1797.96,2479.58,16244.0,124.25,136.96,138.5,1.27094,103.664,140.64,1534.22,318.55
2015-04-15,1805.48,2490.92,16211.0,124.375,137.32,138.48,1.27392,104.059,148.82,1545.42,320.03
2015-04-16,1806.34,2457.58,16219.0,124.609375,137.51,138.44,1.28738,104.096,149.67,1541.17,327.28
2015-04-17,1784.63,2402.91,16064.0,124.734375,137.6,138.62,1.28667,104.158,147.11,1547.73,327.28
2015-04-20,1797.96,2433.58,15991.0,124.46875,137.66,138.56,1.28,103.713,148.79,1535.64,322.39
2015-04-21,1797.96,2439.58,16293.0,124.296875,137.35,138.56,1.27976,103.33,145.84,1547.73,318.79
2015-04-22,1805.91,2441.58,16448.0,123.8125,136.66,138.65,1.28035,103.219,145.84,1526.89,314.48
2015-04-23,1811.72,2422.24,16456.0,124.09375,136.64,138.58,1.29048,103.528,145.84,1536.41,317.84
2015-04-24,1815.8,2433.58,16358.0,124.328125,136.74,138.81,1.2956,104.059,144.35,1511.58,324.22
2015-04-27,1809.78,2475.58,16317.0,124.25,136.66,138.73,1.29703,103.886,143.94,1547.86,326.81
2015-04-28,1816.02,2435.58,16350.0,123.90625,136.73,138.8,1.30871,104.059,144.12,1561.63,327.99
2015-04-29,1804.84,2376.24,16350.0,123.484375,135.4,138.8,1.32455,103.96,147.96,1556.61,329.76
2015-04-30,1787.64,2378.91,15918.0,123.359375,134.52,138.52,1.34218,103.59,150.61,1521.1,340.56
2015-05-01,1806.99,2378.91,15942.0,122.78125,134.52,138.15,1.33408,102.823,149.4,1510.94,345.63
2015-05-04,1813.65,2391.57,15942.0,122.765625,133.63,138.15,1.32777,102.971,148.84,1526.76,344.57
2015-05-05,1791.94,2332.9,15942.0,122.4375,132.93,138.15,1.33444,103.206,152.56,1535.0,346.28
2015-05-06,1783.56,2341.57,15942.0,122.125,132.14,138.15,1.35303,103.664,153.9,1531.27,345.22
2015-05-07,1792.15,2344.9,15697.0,122.40625,132.2,137.47,1.34314,103.256,148.87,1520.85,344.27
2015-05-08,1813.01,2402.24,15812.0,122.828125,132.85,137.66,1.33551,103.243,150.01,1529.46,344.57
2015-05-11,1803.76,2394.24,16024.0,121.921875,132.31,137.87,1.32967,102.996,149.65,1521.87,342.5
2015-05-12,1801.4,2363.57,16048.0,122.078125,131.38,137.31,1.3373,103.181,153.44,1533.97,345.87
2015-05-13,1800.97,2347.57,16138.0,122.015625,131.1,137.34,1.35398,103.849,152.81,1567.16,345.57
2015-05-14,1820.74,2387.57,15950.0,122.40625,131.09,137.5,1.35815,103.75,151.24,1576.16,344.92
2015-05-15,1822.03,2362.91,16122.0,123.015625,131.82,137.94,1.36637,103.701,150.76,1576.29,345.04
2015-05-18,1828.05,2378.91,16228.0,122.390625,131.78,138.06,1.34719,103.045,150.11,1579.25,342.92
2015-05-19,1826.76,2437.58,16342.0,122.0625,132.11,138.04,1.32944,102.427,144.63,1552.36,334.77
2015-05-20,1825.04,2446.25,16505.0,122.28125,131.92,137.99,1.32479,102.069,144.63,1554.94,333.77
2015-05-21,1829.77,2449.58,16464.0,122.71875,131.86,137.91,1.32646,102.242,144.63,1549.02,336.07
2015-05-22,1826.76,2446.91,16546.0,122.296875,132.2,137.85,1.31562,101.797,142.24,1548.89,331.65
2015-05-26,1810.0,2405.58,16701.0,122.90625,132.86,137.9,1.29548,100.498,138.22,1526.89,327.75
2015-05-27,1823.75,2450.25,16709.0,122.890625,132.81,138.24,1.29763,99.831,136.98,1525.22,326.63
2015-05-28,1824.4,2428.25,16782.0,123.015625,132.97,138.23,1.30537,99.818,137.39,1528.44,326.52
2015-05-29,1810.86,2374.91,16774.0,123.296875,133.43,138.28,1.30847,99.682,143.63,1530.11,321.86
2015-06-01,1813.65,2380.24,16782.0,122.53125,133.27,138.2,1.30275,99.052,143.39,1528.69,320.91
2015-06-02,1811.5,2372.24,16758.0,121.96875,131.45,138.14,1.33063,99.67,145.91,1536.02,322.8
2015-06-03,1819.45,2384.91,16717.0,121.171875,129.78,137.95,1.34052,99.435,142.05,1523.81,321.68
2015-06-04,1804.84,2371.57,16725.0,121.609375,130.09,137.62,1.3398,99.41,138.15,1511.33,317.02
2015-06-05,1799.03,2339.57,16693.0,120.796875,130.18,137.7,1.32479,98.446,140.84,1502.2,317.67
2015-06-08,1787.0,2314.23,16685.0,121.03125,130.06,137.64,1.34361,99.237,138.48,1509.27,318.14
2015-06-09,1788.5,2300.9,16358.0,120.796875,129.17,137.98,1.34409,99.423,143.24,1514.42,320.2
